,x(1),y(1),z(1),x(2),y(2),z(2),x(3),y(3),z(3),x(4),y(4),z(4),x(5),y(5),z(5),x(6),y(6),z(6),x(7),y(7),z(7)
11,3.9041840796498946,0.0,1.4621225683037329,8.092108485721429,6.893039060421325,0.8440572465990185,7.9025331590732515,4.142973488282282,2.024366304404861,6.472580960299732,1.5503020247619244,1.5447060228969802,4.128658983284112,2.607877424234878,0.0,2.716795557674318,4.616431203628759,1.728229223509048,0.0,5.870255339853942,1.5065878244672046
12,1.7323531343129792,2.8117002285376422,1.6891138433401243,0.0,1.0358404723225931,0.0,1.1653130389772601,0.0,2.5629529823493096,3.992512765650744,0.8787003054374675,2.0851283158811436,6.675496381272735,1.3801501794424547,0.84495974234198,9.286811192237057,2.2133355241735715,2.0664784267125227,11.397968687338505,0.3936449548500816,0.9505906949304344
13,3.0498188733604956,0.015030090687718878,1.708148447194474,5.332655398190867,1.5362117030124052,1.9903378315981248,2.9716915770764705,2.9570344472883963,2.0307393575071466,0.0,3.000046274744011,2.0896474688403552,0.04853656356422098,0.0,1.8856719509112803,1.450374473402511,1.2011166987875737,3.748860563005744,1.3966868343540688,1.6240444950858575,0.0
14,2.9538096592842304,0.9354682374132814,1.732381557034353,0.0,1.3965792022398156,1.5077292603754193,1.9175104224268655,3.350997145154428,0.29001836574156026,4.057175700483493,5.404497501257432,0.7523360610666379,6.663826667390348,4.408120530069337,1.8513383083753572,5.8498758848836445,1.5438555130639102,2.2395565406786067,7.118148106413736,0.0,0.0
15,5.653360970565999,0.878877060294437,0.20585842625138417,8.396696859376746,1.9057987952491828,0.8367829385100434,6.23941189556389,3.8135314846095665,0.0,3.514364398939821,5.030581599597101,0.32168709498260273,0.7085542280638113,4.012233812966639,0.615518541457292,0.0,1.1015691320308203,0.45793006925688196,2.783970663901688,0.0,0.22464719809136546
16,6.6315336724434655,2.7286165686954718,0.0,7.497185616605011,0.0,0.9088158551673022,8.069215618100511,1.1005720086690989,3.6424496963211808,7.5099910818986055,3.8705966868284363,2.6311914869358555,4.59257208858331,3.734384942421027,1.9541083913359092,2.845662063984665,1.4249243715519226,2.7357622939373814,0.0,1.6980946329281323,1.8323069583689566
17,3.5832020954359747,3.739145730018797,0.0,1.044984427458186,5.091230934146606,0.8514266281992178,0.0,2.4761071705934112,1.8805495658732485,2.368942926904264,1.0772716678056133,0.6822825573011548,5.122038833319277,0.0,1.1932534800405654,6.339638678934268,2.595528279000458,0.3079230646065495,8.118422755742497,4.4305670779088295,1.8725692828821536
18,4.009529070532963,1.5002238400544072,0.0,6.338647075209889,1.9871511542209053,1.8297073758610258,4.699454119265809,4.173296663191833,3.0665470836513777,3.137758333874038,4.328453685298186,0.5081790836576882,0.1613630756490021,4.175788446760343,0.8341212549885322,0.0,1.9216109235318668,2.8034181606866824,1.9640058470088246,0.0,1.6026020117175725
19,4.537362175075295,0.663305647736556,2.2553481279265974,7.3239582420642515,0.0,1.3547571718594755,8.308050179194971,2.4896653218143374,0.0,7.141835143762318,4.813139088826658,1.4934615157660012,4.508730741365717,3.663759011030263,2.3532497544566837,2.9388287366764727,2.2147795684635634,0.24823481621369187,0.0,2.487183043479997,0.7857228765071425
20,7.0506436477387044,0.0,0.06619442374605128,11.691323229586667,0.40059320266262866,0.0,9.36935379809983,0.5218573791240645,1.8971540384253753,7.733121962394509,2.811095801351029,0.8542823762179423,4.8895511879544955,2.0701027408886237,0.2598016779080897,2.7084203404173013,0.4573735872103952,1.5445030813344653,0.0,0.6148561371670922,0.2606423548431582
21,3.2272394773531254,1.9150893275007572,0.0,0.0,4.626786996320758,2.998762000065502,0.4479368158505874,2.4519635144492593,0.9846225558934988,1.907139661625096,0.0,1.8972742207916666,4.061659224272823,0.6329656566819498,3.8900943986698513,5.736984978943003,1.6942804383469365,1.6349580872889975,7.440643892162995,4.147819440577758,1.900732207702493
22,6.135077801607647,2.493444964036925,0.13535398395733744,4.9858976792807095,5.261671660593407,0.0,5.354387296029211,3.918647210771929,2.65626862378114,5.919169044502402,0.9716467507611383,2.7089609927030405,4.471337567006234,0.0,0.26776444899882174,1.7456204259790045,1.2073832396883004,0.6316505172752706,0.0,3.364343561547699,1.7685549144408304
23,4.895707337194634,0.9427912511710831,1.1592816182484922,7.713865983891946,0.0,0.7677615254804111,7.1886973092108875,2.724857946720256,1.8925153199109714,5.082333388740817,3.7079714047590535,0.0,2.4182088433532574,4.403670685349918,1.2013928468564299,2.144227432116513,1.5788836000506354,2.1838234618623003,0.0,0.2132516300041598,0.591066226350824
24,4.851645548733957,1.6493213585388131,2.2828538003823127,7.745848915071077,1.9658375648674289,1.5686324286357087,5.645819769725538,3.421196100497636,0.0,3.7698150078576877,4.4453707934828826,2.1058183752426256,0.7949923799983677,4.32834296301208,1.7253879555972313,0.0,1.5756323566723058,0.8387910317373566,2.4543508449419105,0.0,1.5441292629430585
25,5.244281743187169,2.2059774627787236,0.0,6.622796612738199,0.0,1.4900367389061864,7.964003713724173,2.660790100344203,1.1848498408765442,7.257835968690133,5.529488531282352,1.7231916177571915,4.528267106879806,5.067064202223111,0.5661799959054459,2.947221407056259,2.848898840711951,1.8201488418989276,0.0,2.79705412070091,1.2635939361566277
26,3.864042502136884,0.1836775935664149,1.5244675827370153,6.655541800669278,0.2261090245081292,2.6063355105888943,5.966158928602189,1.8494731605342811,0.18430692280671807,4.227274029611007,4.229192642012207,0.7493669988952226,2.7552686333454406,2.6516036035976214,2.8360888492932883,0.0,1.7286921226974523,2.0875588168130887,1.2842357292352382,0.0,0.0
27,2.7791765769664267,1.789893523760465,2.1045117079775735,3.945686925330764,0.0,0.0,5.648229380934635,0.9335773040965332,2.283934070573637,6.866911957016986,3.6570810438214947,1.924514819768387,4.902290914344876,5.736584134354172,1.0138574729353262,2.2084133287421306,4.431733556074943,0.8054665903919754,0.0,2.91508193029666,2.1518583617123292
28,4.6025007605348165,1.9872941388508663,0.0,6.59758938869232,0.0,1.0451364702444428,8.663483769516466,2.175108209789525,1.1826284646309027,6.561113029064275,4.206119558754677,0.5008412743543268,3.9930180750646542,4.089588337966964,2.044670674017588,1.869108074702442,3.215352360329918,0.1185586880878659,0.0,1.2216403553099044,1.3550498412222658
29,3.458444829597923,2.5665814090900474,2.020505776695183,0.5949080218606801,3.469467829005361,1.9980141326190168,0.0,1.3115684228593723,0.0,2.598804716768726,0.0,0.7187460450558085,5.2956296483614445,0.19661019121509948,2.0084489843010167,7.413358459196611,1.8749315450627386,0.7073772060619841,5.374983594873258,4.02100738468325,0.22423345390956467
30,4.571392061243737,2.6198156896615696,1.6307255280432642,0.0,3.982710760843466,0.23178661999196892,1.648232285568322,2.563382166300301,2.2971414007906508,2.9153543515413314,0.23016007796549642,0.8979533211860226,5.904152147160099,0.0,1.0333825143743245,7.0890395082504,2.5557579342470778,0.0,9.301108995507114,3.8810075895513876,1.5355605372773296
31,4.50257112101429,2.9250944018668026,1.474997667870098,7.359679521710709,3.835991986292185,1.5860408618807695,6.649569522821023,1.2854423836721232,0.17796685201267587,4.734479252317085,0.0,2.098971626881684,3.0270459582207385,1.7709963801247632,3.818511100533442,1.610776115389278,3.5954423714497636,1.9047775766018291,0.0,1.9260371950852586,0.0
32,2.9818251771334783,2.624284898957278,0.29311290914991794,1.4953875373854828,4.4403409974042685,2.165789560084705,0.0,2.450229450046312,0.5011566962407057,1.6721508112395571,0.0,0.9285898501912211,4.644818929853408,0.2799193882788755,1.1730386913526827,7.006033764504383,2.090956355302599,1.5674682235974373,5.531585600424972,4.185558000506729,0.0
33,3.6807978046442784,2.6826180732271467,1.6530325819693656,6.590809992204557,2.3668717166887285,2.313961986743948,5.406331864821035,0.8755682267233161,0.0,2.6483236898545774,0.0,0.7804609135305676,0.0,0.959123574317163,1.8230912717741177,0.9283688755968765,3.6904470145032624,0.9934895146773892,3.3037702200132393,5.479564093604174,0.6344695891692271
34,2.9697454954642146,1.8517191194899925,0.936555885728908,5.3684680276530745,0.26964296833277146,0.07659576469599622,5.733927643096474,2.873888255981172,1.515156943197581,3.3392881790222404,4.422899890860127,2.439885857871983,1.5960917786173314,4.347422477589271,0.0,0.0,1.8603278684690205,0.5029634944954346,1.2111636761516658,0.0,2.5190580749724223
35,3.479714374728202,0.0,2.9067133950413533,0.0,0.9744928330700409,0.6737225697368954,1.1800186073812244,5.0081526502583,1.453961698358876,2.5920979569681495,2.3638275774614077,1.281402015491461,5.174545006970989,3.769118433532423,1.8972228685105987,8.01407372016929,3.0265150670804495,2.4866025728406784,8.932340797727068,1.6348063167193954,0.0
36,6.8933664743190635,0.0,1.2941213848141861,0.0,2.457275087365648,0.0,2.802297698400986,5.911706387823377,1.2885953180051226,2.8896627702408795,2.9930894900311067,0.6108395724888902,5.8772557203028875,2.710838962001288,0.5141629248719843,7.966663223135751,4.854078773387654,0.7224209458275088,10.70502792667757,3.8123563841074875,0.07912427118880905
37,0.8706010201982446,5.200493668645338,1.350939237726267,7.129579893186904,0.0,1.0307379587927141,7.462864172343531,4.831524065122096,0.0,7.2163425672435455,2.773910801501192,2.1689128697791418,4.48032467085933,3.0776267662670276,3.361889756994745,2.229680719598691,2.528433501898069,1.4528462764998804,0.0,0.6492738705707581,0.7521852762735155
38,9.699818577897524,1.3972245041444802,1.0972364248276958,7.063417468116599,0.0,0.8712722700093459,8.10339797184017,5.450694410661769,1.1202367350960585,7.201725978593537,2.7476451729694165,2.071456259602197,4.301108841536831,3.405890333063691,1.665355004383665,1.821531872783579,3.145000464832745,0.0,0.0,1.7952868212639916,1.9642282033544447
39,6.073634432460018,6.572472123548216,0.2554808862931947,7.48621377971781,4.8285594949918815,2.24573368764551,7.22981792467891,0.0,0.6635191890101988,5.774735211884021,2.519926024879428,1.3771756287784522,3.950165555255473,4.467525892716081,0.0,1.558650887717444,4.634099595622504,1.8028656859993886,0.0,2.1829066284255516,1.0590994419500985
40,6.801297597619738,4.531998694425724,2.859401009750438,8.543451505125603,0.0,2.035536263854061,10.380807306189967,3.819556762988757,0.0,7.747294244842956,2.601276069132169,0.7661256752190724,4.820978490705052,2.8292683182977503,1.3884300376567273,2.260131197588617,1.4056210291378475,0.7507623811225598,0.0,3.3579881298456566,1.0311310626409607
41,4.35764755746835,3.944797670595789,2.2085640860745546,0.9628966478279972,0.0,2.9338108603574424,0.0,3.9234060861431237,1.246697233737799,2.311140052927973,2.0109160268745967,1.161787793077616,4.610233059951309,0.46604079613218075,0.0,6.615718544392964,2.534828992411641,0.8293873922820343,9.042303815207532,2.092321512008933,2.5274009647519615
42,4.904921832637298,0.0,0.0,0.0,2.7756312434264925,0.2719547657303927,2.9972579235816106,1.7470961615338334,3.6674738871872385,2.8968133597064876,2.1232414348791293,0.692832470303846,4.383921695826979,4.696209611505962,0.27703819074205194,7.074790777372286,4.207757360474311,1.5058277476825679,7.485718080383782,1.337388400773471,0.7387131920744828
43,0.0,4.625063200687702,1.8297219077953204,6.125070789340902,2.2322867394690844,4.4944517828405415,4.541142690389265,2.3094494080336343,0.0,4.8185042950801,4.006192959120471,2.4594970791160966,2.3527940310657467,5.328540102437097,3.5487114674133977,0.881006762278178,2.75182639842708,3.9988875844662273,0.5245351929596866,0.0,2.8580171707285498
44,7.398145228223874,3.8214416858433213,0.44430177130820664,0.0,2.9358135066637674,1.9079638384787303,2.898806108888874,0.0,0.0,2.8809522002446086,2.130903387217826,2.1106005989649255,5.833380890626837,2.3843755162244094,2.5642710669882787,8.001526513214777,0.30845610078593644,2.6173434165329477,9.82421224413957,2.2264268852338374,1.2023291810775336
45,8.501814525525827,0.37802298340978235,0.09448067929343101,0.0,0.0,0.06473379116090976,0.7915561070301254,4.422261411511133,0.13239252896299275,2.3573808439747386,1.8597252275850873,0.05656255573465531,5.059932928361375,3.1604435635169534,0.0,8.05398031944712,3.342788301098392,0.03063398757971957,10.843447716985558,2.249067880436982,0.1109700301317801
46,0.0,2.545925360372809,1.0773149649806468,1.5382803425677591,0.0,0.6698918507345988,1.3336867938614656,5.108113883290124,0.2662551743580998,2.9736028355879904,2.6349102518158722,0.7122135113850545,5.945900244090391,2.818900316958946,1.0684234154907535,8.848289923038452,3.247920777710025,1.6951231879219817,11.056119186922185,2.13099129216169,0.0
47,7.023267831292936,0.0,2.1140079298118017,6.382350223678255,2.0324717942232327,0.0,8.191164154321545,2.321439744863941,3.616776163121986,5.644650700071141,3.4762237285434483,2.5270948112480354,4.417606961444008,0.8546463930113747,3.3371970299819145,1.6789234120829086,0.2848472079076188,2.2745716126517186,0.0,2.7599798948417646,2.360819817901616
48,5.097715662321677,0.0,1.7740371756094437,7.210279307008927,1.1921058297439215,0.0,6.682283210073875,1.135751353349558,4.055005470250571,7.333079732187379,3.3257637182488944,2.1085800403329182,4.549706779201415,4.4149537050759715,1.837171167398712,2.8794573354756765,1.9738038332715246,1.3480166506793858,0.0,1.7166536029605801,2.117662277415675
49,4.811765401587468,0.7342350002067166,2.1597207020213185,5.442842846488794,2.7206191175845253,0.0,4.879102973164873,3.0175167667402243,4.108461195518938,4.255691886737036,4.819056502214333,1.7907974567803588,1.261557162472056,4.983678913082069,1.7466767442522895,0.0,2.275139075911931,1.9791672181229711,1.9371407074494522,0.0,1.7322823855980856
50,1.342659435606802,5.292201337151069,0.4962231370233916,0.0,2.8604053287620737,1.6297061779065882,3.7513254103231395,0.0,0.9215813452862682,2.5038912596737055,2.57105534003027,0.0,4.283142068988491,4.832291240302294,0.8554708094268124,7.178655043242527,4.312799100317719,1.4366307968746055,9.736166026906933,2.9405485977555053,0.6874066519182108
51,2.9603109624510773,4.108572697761254,1.267646024308719,0.0,4.515883414003379,1.4824296259034726,0.07188885996092087,0.0,0.0,1.188342492349526,1.831770344480348,2.0954732832178844,3.609816423132978,0.3881233168136514,3.130021074641845,5.38686689773464,2.643206466707926,2.2539595398324446,7.434396486798896,2.1882197158945234,0.11064151747666856
52,2.6562014275287305,0.0,2.5821467293427416,4.130366871512811,0.37210083956541884,0.0,7.685030791166408,2.674168537482803,1.855342062154023,4.786940779403944,2.0994738795796675,2.3620555910326195,3.2527094258030846,4.663822126508086,2.046662740269356,0.6428720115465879,3.873070271074426,0.7962217719631084,0.0,1.372390000992331,2.3274511983788937
53,6.751190387383762,3.688817495692973,0.0,4.2716160143529915,4.906448897264523,1.1734472354698937,0.0,2.75484681773574,1.0462163732694305,2.757210524609467,2.5252841485722572,2.196169651504802,3.8211011902922176,0.0,0.9701007939933212,6.709849750670452,0.8089313430754842,0.8382126007083222,8.40693419578531,2.781025528206283,2.3286212290801434
54,4.622206341619869,3.492271742155923,0.0,8.490261024947332,4.55056904698453,1.7947438628288992,8.891212053255497,0.0,1.7743360121542673,7.270917032708068,2.155066861538484,0.45456262678914616,4.754075406174087,0.5212827299500148,0.31437480492641157,2.9463762584695035,2.132757312366136,2.083541297438713,0.0,2.143642911999879,1.5207355428859448
55,4.209001693422842,4.211679080824386,0.506790638048771,1.0790347814448578,0.0,2.4164756459433807,0.0,4.416732509707068,1.724385719974663,1.887554142724146,2.322696873380149,0.6974173584524402,4.616214346630372,1.2855044323166354,0.0,7.066150324049056,1.3592697484076204,1.7292706620314702,6.330799146141034,4.125736864807662,2.6277268467535806
56,4.430211353452304,4.022106856624472,0.01518429105794733,0.0,4.150758251623059,0.47965527713318046,1.6274193948320193,1.1107762083121933,3.3794474255409073,2.190875645799289,2.1056724927672126,0.6057182612340118,4.248142022367741,0.0,0.0,6.325761320362327,1.920993689047016,1.0020895193028925,5.941237734486533,4.449997854463293,2.5631534498815496
57,7.475522820509604,1.368753016563615,0.0,0.0,0.11348026917719523,2.360598663928947,2.2643736253317783,4.285677047562224,1.7902271857151915,2.0001606761208883,1.5310361222989626,0.6303564652493905,4.766158537032872,0.38750849943656884,0.8374670974148326,7.131286750608776,0.0,2.642914964524036,8.47616857628173,2.6789586703387354,2.506843899116136
58,5.21655452993954,1.789790396521754,0.0,4.642144637473178,0.0,2.341392525920295,7.823998685706332,2.7401335752965528,1.1439214874986647,5.311194627763923,2.8941548161982436,2.7767154095227875,3.4369628327041895,4.086963136385066,0.7638622728486005,0.9136856444631873,3.559238701646663,2.300689129956866,0.0,1.1713041951113858,0.7324617852005568
59,5.001921326883465,3.996489057217981,2.144450868788531,6.957027396001537,3.7944777839569945,4.408241466951052,6.886282595670918,3.075109021137949,0.0,6.596447966943162,1.487048598965771,2.5248228612442927,3.9873200029409315,0.0,2.523469194501457,2.5690812919768717,2.565000440976054,3.174444695608968,0.0,3.449973407205665,1.9089296862779523
60,4.191704936042996,0.9101663261216489,1.770310020865752,3.700652242237366,2.6199373154315597,4.186026355314499,6.3307906599153485,2.035836214838129,0.0,4.604798778351147,3.877402498669693,1.618373797185098,1.9328126411799065,4.8340803631386144,0.628044157030546,0.0,2.615516150220684,1.222819565429107,1.4485059105839881,0.0,0.970170259828899
61,2.596250823963429,2.2605444369403918,2.974913944594908,0.2416362736044948,4.020327378819057,2.345053218809828,0.6616639034016794,0.0,2.5606196676134134,0.0,1.8468127986060603,0.28577911779267867,2.975810232616953,2.119309389111283,0.0,5.098833984803316,3.3267382126105316,1.727406059734302,7.412244612569253,1.4270841434780022,1.711327015398488
62,3.1898704265369417,0.2912555663399364,0.6873738344218283,6.041167587238668,0.9347623630496926,0.0,4.15306739113078,0.6531038436170322,3.509812605635895,5.413167741795164,2.9835669257056736,2.0998575302868843,2.8279176570733604,3.2740695671722433,0.6047856525872775,0.0,2.9650967735586895,1.5387216826501038,0.25268329551567537,0.0,1.2065532401657444
63,2.7367369482539003,4.085416620242235,2.274382052443777,5.15590784709485,4.132669313857614,4.054857458155918,4.697307767274076,4.065652837825086,0.0,6.410583749658817,2.4772633347902127,1.885519554854063,4.721342280273698,0.0,1.7720175447232935,2.1488252261996097,1.1837903025142318,2.7593397246677567,0.0,2.99838011196053,1.7334451176257217
64,3.6282248775067747,0.0,0.8207544202270772,6.589941028334049,0.0380624033586473,0.34584984704113514,6.418794183614377,5.209758269570493,1.2658108050766426,5.076510104695034,2.6155287957328865,0.5852031190793188,3.587686852618479,1.936351289208018,3.1048478810426703,1.0478456923338917,1.300086510437755,1.6368467676292082,0.0,3.5856967572464704,0.0
65,3.0025274345839854,1.7412768594711676,0.0,3.7575296531117153,0.0,2.3202569626136955,7.93648606156216,3.4316158355813893,0.5175818529944918,5.357021268618813,2.460452113441512,1.700962684010055,3.062865556061971,4.375970739107563,1.4413850120118057,0.13559888739180748,4.071138933169865,2.0312469229676244,0.0,1.8617494385380975,0.005053464498879556
66,1.7982341027519195,3.3622243544934243,1.2750182696476988,4.054385803059048,4.727378323407477,2.69896358064529,7.137481937084171,0.8486422379798684,0.8369362890505793,4.45648231517618,1.991780144318602,1.5399034345909643,3.1817239793824017,0.0,3.397047434238922,0.48860949089368244,1.2504048672266186,2.956235091632272,0.0,1.3300647689636702,0.0
67,6.162509158847017,1.4859767420418453,1.7711737983955833,3.554592794143694,0.0,1.710350939420061,0.0,2.9754350524382986,0.0,2.0613661302359625,2.5703865335103817,2.1371579144862753,4.6356098906238445,4.073368301856194,1.78875206522353,7.619751346507053,4.088721185417064,1.4796615665335853,8.674595628136082,1.6247050503986662,0.13982658529381564
68,4.646353662591936,3.4388073154320957,1.8729228270566352,0.040948478656813725,0.0,1.8412504005995234,0.0,4.747877612076632,1.3492948193861718,1.8221028817855986,2.4168735109055035,1.849696482941425,3.8696324064094796,1.2341647693372781,0.0,5.979454223006019,0.7633585724013905,2.081408932540232,7.611615828490176,3.2068186408535273,1.482201103300536
69,4.870913809966796,2.049184549562984,0.6834501001335378,6.955619998682135,0.0,0.0,6.830950167578122,4.291490177759012,1.0682064303378613,7.234898411043689,1.672500499122921,2.4778655847654014,4.456630487306534,1.4324865097779638,3.5885678657246025,2.3167526556227362,0.766698422430854,1.596675718893324,0.0,2.550215135717651,0.9237382552013915
70,3.778832455466563,0.9970467239030572,2.7699953765343666,6.573465431277057,0.9913926938253166,3.8601401833515334,4.626807131685517,1.7890322710713593,0.0,5.533287119358227,3.383583350661651,2.373791004844756,2.7351721277544736,3.7438054189205903,3.386592618612861,0.0,2.845007299961198,2.538590425740701,0.9468859231803527,0.0,2.6457437686705743
71,2.913876805790706,0.5143679980767683,2.785937302368901,5.636784819523008,0.43216811415627,4.041626714271294,4.027072120424891,0.3348437541185582,0.0,5.037759182745491,2.4317136537020385,1.8891316099592266,3.0636541431555484,4.689044778077315,2.0518363989556043,0.9390350981346701,2.768773640037365,2.9508584538875846,0.0,0.0,2.3002763299699307
72,2.946480541306442,2.8220055192895135,1.1050808948803945,5.6475100862068555,3.5453662187172705,0.0,4.415777638389628,2.8295511239959827,3.7290506043854563,6.3108127776966,1.344054863491926,1.9323230299201928,3.904627566833949,0.0,0.7376146523842829,1.1143102225053902,0.5257312785277569,1.6811356930708876,0.0,3.28445207173034,1.3612207784039367
73,2.0362781346614085,1.9487035719271872,0.7648973635394452,4.309202579383712,0.0,0.9768035962333255,5.776371881411059,3.671084267489853,3.710060354596181,4.860992747808986,2.9468249443824863,0.9451612338004307,2.676898711295649,4.772910848625766,0.0,0.6427761185619577,4.224137067614889,2.136710941630289,0.0,1.39602635766285,2.9012659880103016
74,2.583627596012933,1.0764144229219745,1.4201263757421312,1.3207460799252684,1.0416874103967275,4.147190745692309,0.09017514872197196,0.1851844702919146,0.0,0.0,2.5145258578883722,1.8883719044335305,2.3529040348543053,3.9942379415806144,0.7562740742666698,4.919387082386921,2.9050553528145953,1.8597110352157955,5.378820235142401,0.0,1.2914292682480504
75,0.0,0.650022123320441,0.20071343237422878,1.0505958702294553,1.0410130642269961,2.9800889287113135,7.558308806298281,1.4384718134610106,0.0,6.844979906658286,0.0,2.531889706666768,4.043107903274987,1.0510859830430994,2.763755969604537,4.691671141424569,3.9411871958779043,3.262234461953767,3.4999855225908987,5.665047641207258,1.1162447542673903
76,5.462361809010369,4.237884643982878,0.0,3.7495342176322186,3.3419860484597006,4.222246319193427,0.0,0.9903943742075727,2.286226349136958,2.2812864191033766,0.8707221467611607,0.34912415379206546,4.713244832291554,1.9234279988538603,1.7588233469107704,7.015248770312425,0.0,1.8425839347604689,9.662771159647173,1.3405452510414437,2.2739653896873753
77,5.418384952670484,4.363388823157811,0.0,6.134154187563206,4.904434820408569,2.861293666758338,8.368782170026318,0.33458898361959755,1.2027712645185191,5.7887351449635815,0.0,2.6937998372095784,4.3578463708419335,2.5888123648338492,2.1728285597601227,1.4173013204299605,2.879428048031941,2.6995371514538515,0.0,0.9123756307640712,0.9325485241933935
78,0.0,5.296230374149635,1.2519711369917383,4.880718186801717,0.0,1.6722619526573086,0.039417138102607385,2.3892089934011165,0.5305635767213874,2.597827270799105,3.957048867914539,0.5761175211355487,5.3140314519254925,2.6880601809724505,0.41443122205112504,8.279669573251734,2.8960232059930986,0.0,9.494943634859228,5.209206419111901,1.4748450801040611
79,7.367685461025159,3.9941036799324445,1.1178905296327064,4.41134847459894,0.0,0.0,9.098221705122022,1.8404577788556833,2.2887173945720014,6.709845362145675,0.9726172492485946,3.8814746829368976,4.980808870280482,2.311948322720266,1.8230780647254277,2.2776258667509635,3.603846454216707,1.9398171824993502,0.0,1.8256113650979102,2.730282526973357
80,2.4587534083448555,5.940823851821142,0.7827529866035822,5.304675708342895,0.0,0.0,0.0,4.283316484761141,0.3372498119674959,0.814654861121397,1.5765409598541469,1.3447048193999442,3.7235920685705524,1.4802459018336203,2.0731506461980826,4.63891695757468,4.340254996411867,2.0806833998265954,7.141049392326696,5.156629103383285,0.6424489388154594
81,6.18175172825849,4.642336380829681,0.0,5.283547325996366,6.179268079228361,4.491049589495664,7.9931740656003685,0.0,3.3053932981654954,7.11820827666158,2.4608998499797874,1.831912897603484,4.645902499105598,4.026275954018578,2.499710117517494,2.6562986738185144,1.9075472883050666,3.251977752716939,0.0,1.9901827924110196,1.860365517608732
