#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  11200      2.43e+00      3.30e-02      8.10e-02    9.0e-04
  11300      1.85e+00      2.54e-02      6.18e-02    9.0e-04
  11400      1.99e+00      3.45e-02      6.61e-02    9.0e-04
  11500      2.32e+00      2.48e-02      7.73e-02    9.0e-04
  11600      1.91e+00      4.54e-02      6.37e-02    9.0e-04
  11700      2.15e+00      3.17e-02      7.18e-02    9.0e-04
  11800      1.82e+00      2.43e-02      6.08e-02    9.0e-04
  11900      1.88e+00      4.53e-02      6.25e-02    9.0e-04
  12000      2.01e+00      2.83e-02      6.70e-02    9.0e-04
  12100      1.81e+00      4.22e-02      6.01e-02    9.0e-04
  12200      1.52e+00      1.03e-02      5.08e-02    9.0e-04
  12300      1.64e+00      4.99e-02      5.48e-02    9.0e-04
  12400      2.08e+00      1.55e-02      6.94e-02    9.0e-04
  12500      1.89e+00      2.36e-02      6.29e-02    9.0e-04
  12600      2.73e+00      4.06e-02      9.10e-02    9.0e-04
  12700      1.87e+00      3.23e-02      6.24e-02    9.0e-04
  12800      1.74e+00      3.83e-02      5.79e-02    9.0e-04
  12900      2.16e+00      4.33e-02      7.21e-02    9.0e-04
  13000      1.65e+00      2.67e-02      5.49e-02    9.0e-04
  13100      1.84e+00      4.22e-02      6.14e-02    9.0e-04
  13200      2.64e+00      4.25e-02      8.78e-02    9.0e-04
  13300      1.37e+00      3.59e-02      4.57e-02    9.0e-04
  13400      2.27e+00      3.70e-02      7.57e-02    9.0e-04
  13500      1.19e+00      5.35e-02      3.97e-02    9.0e-04
  13600      2.04e+00      6.72e-02      6.79e-02    9.0e-04
  13700      1.85e+00      2.83e-02      6.18e-02    9.0e-04
  13800      1.69e+00      2.91e-02      5.62e-02    9.0e-04
  13900      1.57e+00      2.57e-02      5.24e-02    9.0e-04
  14000      2.24e+00      1.24e-02      7.45e-02    9.0e-04
  14100      1.76e+00      2.81e-02      5.88e-02    9.0e-04
  14200      1.75e+00      2.31e-02      5.82e-02    9.0e-04
  14300      2.18e+00      3.25e-02      7.26e-02    9.0e-04
  14400      1.67e+00      2.24e-02      5.55e-02    9.0e-04
  14500      2.56e+00      2.67e-02      8.53e-02    9.0e-04
  14600      2.23e+00      2.63e-02      7.42e-02    9.0e-04
  14700      1.53e+00      2.78e-02      5.08e-02    9.0e-04
  14800      2.11e+00      2.60e-02      7.04e-02    9.0e-04
  14900      1.63e+00      4.02e-02      5.42e-02    9.0e-04
  15000      1.81e+00      1.96e-02      6.17e-02    8.6e-04
  15100      1.96e+00      1.28e-02      6.70e-02    8.6e-04
  15200      2.46e+00      2.81e-02      8.41e-02    8.6e-04
  15300      1.43e+00      2.40e-02      4.87e-02    8.6e-04
  15400      1.77e+00      2.68e-02      6.06e-02    8.6e-04
  15500      2.34e+00      8.50e-02      8.00e-02    8.6e-04
  15600      2.31e+00      1.64e-02      7.91e-02    8.6e-04
  15700      1.58e+00      2.20e-02      5.40e-02    8.6e-04
  15800      2.38e+00      1.59e-02      8.13e-02    8.6e-04
  15900      1.58e+00      4.29e-02      5.39e-02    8.6e-04
  16000      2.56e+00      1.27e-02      8.77e-02    8.6e-04
  16100      1.80e+00      5.92e-02      6.16e-02    8.6e-04
  16200      1.56e+00      1.49e-02      5.32e-02    8.6e-04
  16300      2.02e+00      3.82e-02      6.91e-02    8.6e-04
  16400      1.51e+00      3.49e-02      5.15e-02    8.6e-04
  16500      1.78e+00      3.65e-02      6.07e-02    8.6e-04
  16600      2.11e+00      4.67e-02      7.23e-02    8.6e-04
  16700      1.74e+00      1.65e-02      5.96e-02    8.6e-04
  16800      1.50e+00      2.54e-02      5.14e-02    8.6e-04
  16900      1.78e+00      3.45e-02      6.08e-02    8.6e-04
  17000      1.97e+00      3.12e-02      6.75e-02    8.6e-04
  17100      2.20e+00      3.34e-02      7.53e-02    8.6e-04
  17200      1.38e+00      1.92e-02      4.71e-02    8.6e-04
  17300      1.90e+00      3.77e-02      6.48e-02    8.6e-04
  17400      1.92e+00      2.08e-02      6.58e-02    8.6e-04
  17500      1.66e+00      3.17e-02      5.69e-02    8.6e-04
  17600      1.85e+00      3.43e-02      6.31e-02    8.6e-04
  17700      1.06e+00      1.41e-02      3.62e-02    8.6e-04
  17800      1.97e+00      3.64e-02      6.73e-02    8.6e-04
  17900      1.72e+00      2.04e-02      5.87e-02    8.6e-04
  18000      1.28e+00      1.39e-02      4.36e-02    8.6e-04
  18100      2.99e+00      6.72e-02      1.02e-01    8.6e-04
  18200      1.88e+00      6.91e-03      6.44e-02    8.6e-04
  18300      1.23e+00      3.39e-02      4.21e-02    8.6e-04
  18400      1.81e+00      3.63e-02      6.18e-02    8.6e-04
  18500      2.03e+00      2.55e-02      6.96e-02    8.6e-04
  18600      1.46e+00      2.25e-02      4.99e-02    8.6e-04
  18700      1.37e+00      3.10e-02      4.69e-02    8.6e-04
  18800      1.99e+00      4.42e-02      6.80e-02    8.6e-04
  18900      2.51e+00      3.99e-02      8.58e-02    8.6e-04
  19000      1.64e+00      1.95e-02      5.60e-02    8.6e-04
  19100      2.39e+00      2.13e-02      8.19e-02    8.6e-04
  19200      1.87e+00      6.41e-02      6.40e-02    8.6e-04
  19300      1.84e+00      7.12e-02      6.30e-02    8.6e-04
  19400      1.46e+00      5.28e-02      4.99e-02    8.6e-04
  19500      1.84e+00      2.26e-02      6.30e-02    8.6e-04
  19600      1.26e+00      9.39e-03      4.30e-02    8.6e-04
  19700      2.11e+00      3.61e-02      7.21e-02    8.6e-04
  19800      1.97e+00      3.61e-02      6.73e-02    8.6e-04
  19900      1.98e+00      2.44e-02      6.75e-02    8.6e-04
  20000      1.81e+00      2.41e-02      6.35e-02    8.1e-04
  20100      2.54e+00      2.77e-02      8.91e-02    8.1e-04
  20200      1.87e+00      3.02e-02      6.54e-02    8.1e-04
  20300      2.44e+00      4.12e-02      8.57e-02    8.1e-04
  20400      1.65e+00      3.49e-02      5.80e-02    8.1e-04
  20500      1.80e+00      3.57e-02      6.31e-02    8.1e-04
  20600      2.44e+00      4.19e-02      8.54e-02    8.1e-04
  20700      1.70e+00      3.92e-02      5.98e-02    8.1e-04
  20800      1.50e+00      1.74e-02      5.27e-02    8.1e-04
  20900      1.51e+00      2.74e-02      5.30e-02    8.1e-04
  21000      2.12e+00      2.64e-02      7.43e-02    8.1e-04
  21100      2.01e+00      4.58e-02      7.04e-02    8.1e-04
  21200      1.82e+00      2.40e-02      6.39e-02    8.1e-04
  21300      1.65e+00      1.34e-02      5.80e-02    8.1e-04
  21400      1.85e+00      2.97e-02      6.51e-02    8.1e-04
  21500      1.89e+00      3.37e-02      6.63e-02    8.1e-04
  21600      1.57e+00      3.84e-02      5.50e-02    8.1e-04
  21700      1.87e+00      1.59e-02      6.56e-02    8.1e-04
  21800      1.76e+00      2.36e-02      6.17e-02    8.1e-04
  21900      1.27e+00      3.14e-02      4.47e-02    8.1e-04
  22000      1.90e+00      2.70e-02      6.67e-02    8.1e-04
  22100      1.88e+00      1.44e-02      6.60e-02    8.1e-04
  22200      7.60e-01      2.24e-02      2.66e-02    8.1e-04
  22300      2.12e+00      3.16e-02      7.45e-02    8.1e-04
  22400      2.26e+00      3.11e-02      7.94e-02    8.1e-04
  22500      1.90e+00      1.67e-02      6.67e-02    8.1e-04
  22600      1.10e+00      1.95e-02      3.87e-02    8.1e-04
  22700      2.34e+00      3.78e-02      8.22e-02    8.1e-04
  22800      2.00e+00      1.18e-02      7.01e-02    8.1e-04
  22900      2.05e+00      5.70e-02      7.20e-02    8.1e-04
  23000      1.63e+00      3.06e-02      5.72e-02    8.1e-04
  23100      1.53e+00      1.22e-02      5.35e-02    8.1e-04
  23200      1.20e+00      3.64e-02      4.20e-02    8.1e-04
  23300      1.36e+00      4.66e-02      4.77e-02    8.1e-04
  23400      1.98e+00      3.06e-02      6.93e-02    8.1e-04
  23500      1.30e+00      3.10e-02      4.57e-02    8.1e-04
  23600      1.83e+00      6.65e-03      6.43e-02    8.1e-04
  23700      1.52e+00      1.79e-02      5.33e-02    8.1e-04
  23800      1.55e+00      1.68e-02      5.45e-02    8.1e-04
  23900      1.80e+00      2.68e-02      6.30e-02    8.1e-04
  24000      1.37e+00      2.52e-02      4.80e-02    8.1e-04
  24100      2.10e+00      2.80e-02      7.36e-02    8.1e-04
  24200      2.52e+00      2.96e-02      8.85e-02    8.1e-04
  24300      1.88e+00      1.33e-02      6.58e-02    8.1e-04
  24400      1.59e+00      2.36e-02      5.59e-02    8.1e-04
  24500      1.65e+00      7.15e-03      5.80e-02    8.1e-04
  24600      1.70e+00      7.10e-03      5.98e-02    8.1e-04
  24700      2.04e+00      2.50e-02      7.16e-02    8.1e-04
  24800      1.66e+00      9.48e-03      5.84e-02    8.1e-04
  24900      1.32e+00      4.47e-02      4.62e-02    8.1e-04
  25000      1.41e+00      4.14e-02      5.07e-02    7.7e-04
  25100      1.72e+00      6.55e-02      6.17e-02    7.7e-04
  25200      1.55e+00      2.28e-02      5.57e-02    7.7e-04
  25300      1.64e+00      1.21e-02      5.90e-02    7.7e-04
  25400      2.14e+00      3.04e-02      7.72e-02    7.7e-04
  25500      1.78e+00      2.17e-02      6.43e-02    7.7e-04
  25600      1.31e+00      2.92e-02      4.70e-02    7.7e-04
  25700      1.38e+00      3.29e-02      4.95e-02    7.7e-04
  25800      2.04e+00      2.90e-02      7.34e-02    7.7e-04
  25900      1.58e+00      1.29e-02      5.68e-02    7.7e-04
  26000      1.75e+00      3.00e-02      6.32e-02    7.7e-04
  26100      1.56e+00      3.74e-02      5.60e-02    7.7e-04
  26200      1.02e+00      8.19e-03      3.66e-02    7.7e-04
  26300      1.51e+00      1.76e-02      5.46e-02    7.7e-04
  26400      1.66e+00      9.16e-03      5.99e-02    7.7e-04
  26500      1.64e+00      2.74e-02      5.90e-02    7.7e-04
  26600      1.98e+00      1.86e-02      7.12e-02    7.7e-04
  26700      2.24e+00      3.36e-02      8.08e-02    7.7e-04
  26800      1.55e+00      1.90e-02      5.58e-02    7.7e-04
  26900      2.17e+00      2.24e-02      7.82e-02    7.7e-04
  27000      1.72e+00      1.72e-02      6.20e-02    7.7e-04
  27100      1.89e+00      2.12e-02      6.81e-02    7.7e-04
  27200      1.70e+00      2.20e-02      6.11e-02    7.7e-04
  27300      1.78e+00      3.10e-02      6.43e-02    7.7e-04
  27400      1.91e+00      2.87e-02      6.89e-02    7.7e-04
  27500      1.61e+00      1.49e-02      5.79e-02    7.7e-04
  27600      1.54e+00      2.02e-02      5.54e-02    7.7e-04
  27700      1.80e+00      1.99e-02      6.48e-02    7.7e-04
  27800      1.60e+00      2.33e-02      5.75e-02    7.7e-04
  27900      1.54e+00      5.30e-02      5.56e-02    7.7e-04
  28000      1.48e+00      1.43e-02      5.33e-02    7.7e-04
  28100      1.18e+00      1.79e-02      4.26e-02    7.7e-04
  28200      1.38e+00      1.63e-02      4.96e-02    7.7e-04
  28300      1.72e+00      1.08e-02      6.19e-02    7.7e-04
  28400      1.72e+00      1.90e-02      6.19e-02    7.7e-04
  28500      1.53e+00      1.17e-02      5.52e-02    7.7e-04
  28600      1.46e+00      1.66e-02      5.26e-02    7.7e-04
  28700      1.38e+00      4.48e-02      4.97e-02    7.7e-04
  28800      2.26e+00      6.45e-02      8.15e-02    7.7e-04
  28900      1.37e+00      2.59e-02      4.95e-02    7.7e-04
  29000      1.44e+00      2.40e-02      5.19e-02    7.7e-04
  29100      2.13e+00      3.66e-02      7.66e-02    7.7e-04
  29200      1.80e+00      1.72e-02      6.48e-02    7.7e-04
  29300      1.63e+00      1.38e-02      5.88e-02    7.7e-04
  29400      1.78e+00      1.69e-02      6.39e-02    7.7e-04
  29500      2.14e+00      3.30e-02      7.71e-02    7.7e-04
  29600      1.90e+00      1.16e-02      6.84e-02    7.7e-04
  29700      1.39e+00      1.01e-02      5.02e-02    7.7e-04
  29800      1.88e+00      1.88e-02      6.75e-02    7.7e-04
  29900      1.60e+00      2.44e-02      5.75e-02    7.7e-04
  30000      1.38e+00      3.39e-02      5.09e-02    7.3e-04
  30100      1.22e+00      8.46e-03      4.49e-02    7.3e-04
  30200      1.39e+00      1.30e-02      5.14e-02    7.3e-04
  30300      1.72e+00      2.57e-02      6.36e-02    7.3e-04
  30400      1.71e+00      2.12e-02      6.33e-02    7.3e-04
  30500      1.64e+00      3.12e-02      6.07e-02    7.3e-04
  30600      1.91e+00      2.85e-02      7.05e-02    7.3e-04
  30700      1.63e+00      2.25e-02      6.01e-02    7.3e-04
  30800      1.67e+00      1.91e-02      6.18e-02    7.3e-04
  30900      1.64e+00      3.31e-02      6.07e-02    7.3e-04
  31000      1.88e+00      2.43e-02      6.95e-02    7.3e-04
  31100      1.75e+00      2.11e-02      6.47e-02    7.3e-04
  31200      1.21e+00      2.21e-02      4.48e-02    7.3e-04
  31300      1.77e+00      2.50e-02      6.53e-02    7.3e-04
  31400      1.60e+00      7.92e-03      5.93e-02    7.3e-04
  31500      1.78e+00      8.60e-03      6.57e-02    7.3e-04
  31600      1.39e+00      3.37e-02      5.12e-02    7.3e-04
  31700      1.44e+00      2.42e-02      5.31e-02    7.3e-04
  31800      1.41e+00      1.04e-02      5.23e-02    7.3e-04
  31900      2.17e+00      2.26e-02      8.02e-02    7.3e-04
  32000      1.30e+00      2.52e-02      4.82e-02    7.3e-04
  32100      1.25e+00      1.20e-02      4.63e-02    7.3e-04
  32200      1.81e+00      5.19e-02      6.69e-02    7.3e-04
  32300      1.39e+00      7.15e-02      5.11e-02    7.3e-04
  32400      1.42e+00      4.40e-02      5.26e-02    7.3e-04
  32500      1.60e+00      1.72e-02      5.92e-02    7.3e-04
  32600      1.39e+00      1.06e-02      5.13e-02    7.3e-04
  32700      1.58e+00      2.58e-02      5.82e-02    7.3e-04
  32800      1.62e+00      2.56e-02      5.98e-02    7.3e-04
  32900      1.33e+00      1.10e-02      4.92e-02    7.3e-04
  33000      2.43e+00      2.97e-02      8.99e-02    7.3e-04
  33100      1.15e+00      1.75e-02      4.27e-02    7.3e-04
  33200      1.66e+00      3.72e-02      6.15e-02    7.3e-04
  33300      1.73e+00      2.99e-02      6.41e-02    7.3e-04
  33400      1.35e+00      1.94e-02      5.01e-02    7.3e-04
  33500      1.39e+00      1.18e-02      5.12e-02    7.3e-04
  33600      1.19e+00      2.86e-02      4.38e-02    7.3e-04
  33700      1.36e+00      1.96e-02      5.02e-02    7.3e-04
  33800      1.61e+00      2.02e-02      5.96e-02    7.3e-04
  33900      1.61e+00      1.36e-02      5.94e-02    7.3e-04
  34000      1.35e+00      2.17e-02      4.99e-02    7.3e-04
  34100      1.80e+00      3.61e-02      6.67e-02    7.3e-04
  34200      1.78e+00      3.05e-02      6.57e-02    7.3e-04
  34300      1.60e+00      2.06e-02      5.91e-02    7.3e-04
  34400      2.17e+00      1.30e-02      8.00e-02    7.3e-04
  34500      1.25e+00      6.13e-03      4.63e-02    7.3e-04
  34600      1.77e+00      6.88e-02      6.55e-02    7.3e-04
  34700      1.75e+00      2.42e-02      6.46e-02    7.3e-04
  34800      1.83e+00      2.63e-02      6.76e-02    7.3e-04
  34900      1.11e+00      7.25e-03      4.12e-02    7.3e-04
  35000      1.69e+00      2.88e-02      6.41e-02    6.9e-04
  35100      1.07e+00      1.17e-02      4.04e-02    6.9e-04
  35200      1.57e+00      2.52e-02      5.97e-02    6.9e-04
  35300      1.29e+00      1.29e-02      4.90e-02    6.9e-04
  35400      1.60e+00      8.47e-03      6.08e-02    6.9e-04
  35500      1.73e+00      3.00e-02      6.57e-02    6.9e-04
  35600      1.70e+00      2.00e-02      6.46e-02    6.9e-04
  35700      1.45e+00      1.70e-02      5.51e-02    6.9e-04
  35800      1.66e+00      7.50e-03      6.28e-02    6.9e-04
  35900      1.68e+00      1.30e-02      6.38e-02    6.9e-04
  36000      1.48e+00      1.74e-02      5.62e-02    6.9e-04
  36100      1.56e+00      1.46e-02      5.90e-02    6.9e-04
  36200      1.52e+00      3.13e-02      5.76e-02    6.9e-04
  36300      1.94e+00      1.86e-02      7.37e-02    6.9e-04
  36400      8.60e-01      2.05e-02      3.26e-02    6.9e-04
  36500      1.01e+00      3.40e-02      3.82e-02    6.9e-04
  36600      1.73e+00      2.63e-02      6.56e-02    6.9e-04
  36700      1.69e+00      1.78e-02      6.42e-02    6.9e-04
  36800      1.29e+00      3.18e-02      4.88e-02    6.9e-04
  36900      1.90e+00      2.10e-02      7.20e-02    6.9e-04
  37000      1.26e+00      1.13e-02      4.79e-02    6.9e-04
  37100      1.81e+00      4.24e-02      6.86e-02    6.9e-04
  37200      1.40e+00      7.07e-03      5.32e-02    6.9e-04
  37300      1.67e+00      1.99e-02      6.35e-02    6.9e-04
  37400      1.20e+00      8.00e-03      4.54e-02    6.9e-04
  37500      1.56e+00      1.84e-02      5.94e-02    6.9e-04
  37600      2.03e+00      6.29e-02      7.69e-02    6.9e-04
  37700      1.61e+00      1.21e-02      6.09e-02    6.9e-04
  37800      1.69e+00      1.52e-02      6.43e-02    6.9e-04
  37900      1.15e+00      1.58e-02      4.37e-02    6.9e-04
  38000      2.01e+00      1.09e-02      7.64e-02    6.9e-04
  38100      2.01e+00      2.43e-02      7.63e-02    6.9e-04
  38200      1.42e+00      1.04e-02      5.40e-02    6.9e-04
  38300      1.21e+00      2.43e-02      4.58e-02    6.9e-04
  38400      1.51e+00      1.91e-02      5.72e-02    6.9e-04
  38500      1.39e+00      2.13e-02      5.26e-02    6.9e-04
  38600      1.53e+00      9.17e-03      5.80e-02    6.9e-04
  38700      1.20e+00      2.21e-02      4.54e-02    6.9e-04
  38800      1.46e+00      7.54e-03      5.54e-02    6.9e-04
  38900      1.87e+00      7.64e-02      7.07e-02    6.9e-04
  39000      1.93e+00      2.18e-02      7.32e-02    6.9e-04
  39100      1.60e+00      2.74e-02      6.08e-02    6.9e-04
  39200      1.56e+00      1.16e-02      5.92e-02    6.9e-04
  39300      1.52e+00      1.67e-02      5.76e-02    6.9e-04
  39400      1.67e+00      1.25e-02      6.34e-02    6.9e-04
  39500      1.52e+00      1.42e-02      5.78e-02    6.9e-04
  39600      1.83e+00      7.15e-03      6.96e-02    6.9e-04
  39700      8.55e-01      4.00e-03      3.24e-02    6.9e-04
  39800      1.86e+00      2.65e-02      7.06e-02    6.9e-04
  39900      1.87e+00      1.22e-02      7.10e-02    6.9e-04
  40000      1.26e+00      1.10e-02      4.90e-02    6.6e-04
  40100      1.52e+00      2.29e-02      5.93e-02    6.6e-04
  40200      1.55e+00      4.51e-02      6.02e-02    6.6e-04
  40300      1.53e+00      2.29e-02      5.96e-02    6.6e-04
  40400      2.17e+00      3.07e-02      8.46e-02    6.6e-04
  40500      1.74e+00      2.04e-02      6.79e-02    6.6e-04
  40600      1.33e+00      2.24e-02      5.19e-02    6.6e-04
  40700      1.56e+00      2.01e-02      6.08e-02    6.6e-04
  40800      1.61e+00      1.52e-02      6.26e-02    6.6e-04
  40900      1.81e+00      2.37e-02      7.04e-02    6.6e-04
  41000      1.43e+00      1.09e-02      5.58e-02    6.6e-04
  41100      1.74e+00      2.70e-02      6.78e-02    6.6e-04
  41200      1.28e+00      2.61e-02      4.96e-02    6.6e-04
  41300      1.64e+00      1.87e-02      6.40e-02    6.6e-04
  41400      1.76e+00      3.81e-02      6.87e-02    6.6e-04
  41500      8.26e-01      2.24e-02      3.21e-02    6.6e-04
  41600      1.69e+00      2.77e-02      6.56e-02    6.6e-04
  41700      1.35e+00      1.60e-02      5.24e-02    6.6e-04
  41800      1.54e+00      1.26e-02      5.99e-02    6.6e-04
  41900      1.74e+00      2.20e-02      6.77e-02    6.6e-04
  42000      1.51e+00      1.30e-02      5.89e-02    6.6e-04
  42100      1.47e+00      1.11e-02      5.71e-02    6.6e-04
  42200      1.95e+00      2.43e-02      7.60e-02    6.6e-04
  42300      1.15e+00      1.77e-02      4.48e-02    6.6e-04
  42400      9.90e-01      1.28e-02      3.85e-02    6.6e-04
  42500      1.82e+00      1.42e-02      7.10e-02    6.6e-04
  42600      1.45e+00      7.86e-03      5.66e-02    6.6e-04
  42700      1.78e+00      2.04e-02      6.93e-02    6.6e-04
  42800      1.14e+00      2.36e-02      4.45e-02    6.6e-04
  42900      1.19e+00      2.08e-02      4.62e-02    6.6e-04
  43000      2.00e+00      4.51e-02      7.78e-02    6.6e-04
  43100      1.47e+00      1.93e-02      5.72e-02    6.6e-04
  43200      1.21e+00      8.61e-03      4.69e-02    6.6e-04
  43300      1.03e+00      2.48e-02      4.02e-02    6.6e-04
  43400      1.52e+00      2.09e-02      5.92e-02    6.6e-04
