#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  18700      1.77e+00      2.86e-02      6.07e-02    8.6e-04
  18800      1.77e+00      2.14e-02      6.04e-02    8.6e-04
  18900      1.89e+00      5.28e-02      6.45e-02    8.6e-04
  19000      1.45e+00      1.45e-02      4.95e-02    8.6e-04
  19100      1.39e+00      2.10e-02      4.75e-02    8.6e-04
  19200      1.72e+00      3.40e-02      5.87e-02    8.6e-04
  19300      2.04e+00      2.71e-02      6.96e-02    8.6e-04
  19400      1.32e+00      2.31e-02      4.53e-02    8.6e-04
  19500      1.75e+00      2.32e-02      5.99e-02    8.6e-04
  19600      1.73e+00      3.79e-02      5.90e-02    8.6e-04
  19700      1.82e+00      2.19e-02      6.23e-02    8.6e-04
  19800      2.52e+00      1.65e-02      8.60e-02    8.6e-04
  19900      2.04e+00      2.42e-02      6.99e-02    8.6e-04
  20000      1.77e+00      1.08e-02      6.22e-02    8.1e-04
  20100      1.99e+00      3.03e-02      6.97e-02    8.1e-04
  20200      1.33e+00      8.44e-03      4.65e-02    8.1e-04
  20300      1.37e+00      8.47e-03      4.79e-02    8.1e-04
  20400      1.28e+00      3.03e-02      4.48e-02    8.1e-04
  20500      1.70e+00      6.26e-02      5.96e-02    8.1e-04
  20600      1.80e+00      2.09e-02      6.31e-02    8.1e-04
  20700      2.04e+00      2.00e-02      7.16e-02    8.1e-04
  20800      1.34e+00      1.99e-02      4.72e-02    8.1e-04
  20900      1.73e+00      2.30e-02      6.08e-02    8.1e-04
  21000      1.92e+00      1.97e-02      6.74e-02    8.1e-04
  21100      1.43e+00      1.49e-02      5.01e-02    8.1e-04
  21200      1.52e+00      3.37e-02      5.32e-02    8.1e-04
  21300      1.46e+00      3.19e-02      5.12e-02    8.1e-04
  21400      1.53e+00      2.61e-02      5.37e-02    8.1e-04
  21500      2.27e+00      6.90e-02      7.96e-02    8.1e-04
  21600      2.10e+00      1.86e-02      7.38e-02    8.1e-04
  21700      2.26e+00      2.70e-02      7.93e-02    8.1e-04
  21800      1.89e+00      2.48e-02      6.64e-02    8.1e-04
  21900      2.27e+00      2.72e-02      7.96e-02    8.1e-04
  22000      1.56e+00      3.34e-02      5.48e-02    8.1e-04
  22100      1.89e+00      2.84e-02      6.62e-02    8.1e-04
  22200      1.45e+00      3.76e-02      5.09e-02    8.1e-04
  22300      1.62e+00      8.36e-02      5.66e-02    8.1e-04
  22400      1.52e+00      2.71e-02      5.34e-02    8.1e-04
  22500      2.18e+00      1.81e-02      7.66e-02    8.1e-04
  22600      1.83e+00      1.51e-02      6.42e-02    8.1e-04
  22700      1.44e+00      1.85e-02      5.04e-02    8.1e-04
  22800      1.65e+00      3.12e-02      5.80e-02    8.1e-04
  22900      1.24e+00      4.06e-02      4.35e-02    8.1e-04
  23000      1.42e+00      5.05e-02      4.96e-02    8.1e-04
  23100      1.59e+00      1.73e-02      5.58e-02    8.1e-04
  23200      1.94e+00      2.99e-02      6.81e-02    8.1e-04
  23300      1.43e+00      1.91e-02      5.00e-02    8.1e-04
  23400      2.34e+00      3.60e-02      8.22e-02    8.1e-04
  23500      2.11e+00      3.31e-02      7.39e-02    8.1e-04
  23600      2.01e+00      2.99e-02      7.04e-02    8.1e-04
  23700      1.81e+00      3.51e-02      6.35e-02    8.1e-04
  23800      1.53e+00      6.62e-02      5.35e-02    8.1e-04
  23900      2.20e+00      3.65e-02      7.71e-02    8.1e-04
  24000      1.81e+00      1.74e-02      6.35e-02    8.1e-04
  24100      1.84e+00      1.58e-02      6.45e-02    8.1e-04
  24200      1.30e+00      4.76e-03      4.56e-02    8.1e-04
  24300      1.91e+00      1.55e-02      6.72e-02    8.1e-04
  24400      1.65e+00      2.28e-02      5.78e-02    8.1e-04
  24500      1.12e+00      9.99e-03      3.94e-02    8.1e-04
  24600      1.64e+00      1.81e-02      5.76e-02    8.1e-04
  24700      1.47e+00      1.78e-02      5.14e-02    8.1e-04
  24800      2.03e+00      2.85e-02      7.12e-02    8.1e-04
  24900      1.69e+00      2.10e-02      5.94e-02    8.1e-04
  25000      1.69e+00      2.49e-02      6.08e-02    7.7e-04
  25100      1.98e+00      2.12e-02      7.12e-02    7.7e-04
  25200      2.02e+00      3.57e-02      7.28e-02    7.7e-04
  25300      1.45e+00      3.90e-02      5.22e-02    7.7e-04
  25400      1.77e+00      3.20e-02      6.38e-02    7.7e-04
  25500      1.20e+00      2.67e-02      4.34e-02    7.7e-04
  25600      1.42e+00      2.82e-02      5.10e-02    7.7e-04
  25700      1.23e+00      2.05e-02      4.42e-02    7.7e-04
  25800      2.02e+00      3.70e-02      7.26e-02    7.7e-04
  25900      1.44e+00      1.52e-02      5.20e-02    7.7e-04
  26000      2.01e+00      7.63e-02      7.22e-02    7.7e-04
  26100      1.69e+00      2.35e-02      6.07e-02    7.7e-04
  26200      1.32e+00      2.66e-02      4.74e-02    7.7e-04
  26300      1.59e+00      1.14e-02      5.71e-02    7.7e-04
  26400      1.69e+00      1.70e-02      6.08e-02    7.7e-04
  26500      1.95e+00      3.11e-02      7.04e-02    7.7e-04
  26600      2.42e+00      3.70e-02      8.72e-02    7.7e-04
  26700      1.41e+00      1.73e-02      5.09e-02    7.7e-04
  26800      1.78e+00      2.18e-02      6.41e-02    7.7e-04
  26900      1.55e+00      1.14e-02      5.57e-02    7.7e-04
  27000      1.23e+00      7.08e-03      4.44e-02    7.7e-04
  27100      1.89e+00      8.02e-03      6.79e-02    7.7e-04
  27200      1.76e+00      1.58e-02      6.34e-02    7.7e-04
  27300      1.60e+00      1.10e-02      5.75e-02    7.7e-04
  27400      1.64e+00      1.43e-02      5.91e-02    7.7e-04
  27500      1.37e+00      3.96e-02      4.93e-02    7.7e-04
  27600      1.27e+00      2.86e-02      4.58e-02    7.7e-04
  27700      1.66e+00      1.35e-02      5.97e-02    7.7e-04
  27800      1.69e+00      2.12e-02      6.08e-02    7.7e-04
  27900      2.09e+00      1.91e-02      7.52e-02    7.7e-04
  28000      1.60e+00      2.07e-02      5.76e-02    7.7e-04
  28100      1.72e+00      1.25e-02      6.20e-02    7.7e-04
  28200      1.17e+00      1.95e-02      4.22e-02    7.7e-04
  28300      1.07e+00      4.57e-02      3.85e-02    7.7e-04
  28400      1.31e+00      2.00e-02      4.71e-02    7.7e-04
  28500      1.46e+00      3.12e-02      5.27e-02    7.7e-04
  28600      1.63e+00      1.47e-02      5.88e-02    7.7e-04
  28700      1.75e+00      2.08e-02      6.28e-02    7.7e-04
  28800      2.11e+00      2.95e-02      7.58e-02    7.7e-04
  28900      1.68e+00      2.75e-02      6.05e-02    7.7e-04
  29000      1.52e+00      1.84e-02      5.47e-02    7.7e-04
  29100      1.86e+00      2.52e-02      6.70e-02    7.7e-04
  29200      1.46e+00      8.03e-03      5.26e-02    7.7e-04
  29300      1.32e+00      2.25e-02      4.74e-02    7.7e-04
  29400      1.45e+00      1.57e-02      5.24e-02    7.7e-04
  29500      1.81e+00      2.47e-02      6.52e-02    7.7e-04
  29600      1.76e+00      1.19e-02      6.33e-02    7.7e-04
  29700      2.31e+00      2.90e-02      8.30e-02    7.7e-04
  29800      1.42e+00      1.61e-02      5.10e-02    7.7e-04
  29900      1.84e+00      2.75e-02      6.63e-02    7.7e-04
  30000      1.91e+00      1.54e-02      7.04e-02    7.3e-04
  30100      1.64e+00      1.48e-02      6.05e-02    7.3e-04
  30200      1.61e+00      2.61e-02      5.94e-02    7.3e-04
  30300      1.61e+00      1.66e-02      5.93e-02    7.3e-04
  30400      1.51e+00      1.62e-02      5.59e-02    7.3e-04
  30500      2.15e+00      2.79e-02      7.95e-02    7.3e-04
  30600      2.05e+00      2.51e-02      7.59e-02    7.3e-04
  30700      1.54e+00      4.11e-02      5.70e-02    7.3e-04
  30800      1.79e+00      3.06e-02      6.60e-02    7.3e-04
  30900      1.62e+00      1.90e-02      6.00e-02    7.3e-04
  31000      1.27e+00      1.75e-02      4.70e-02    7.3e-04
  31100      1.43e+00      1.88e-02      5.30e-02    7.3e-04
  31200      1.53e+00      3.18e-02      5.65e-02    7.3e-04
  31300      2.13e+00      3.74e-02      7.86e-02    7.3e-04
  31400      1.46e+00      2.42e-02      5.39e-02    7.3e-04
  31500      1.76e+00      6.77e-03      6.50e-02    7.3e-04
  31600      1.23e+00      1.35e-02      4.55e-02    7.3e-04
  31700      1.41e+00      2.29e-02      5.22e-02    7.3e-04
  31800      1.35e+00      1.03e-02      4.98e-02    7.3e-04
  31900      1.41e+00      1.42e-02      5.21e-02    7.3e-04
  32000      1.67e+00      2.10e-02      6.16e-02    7.3e-04
  32100      1.68e+00      1.26e-02      6.20e-02    7.3e-04
  32200      2.09e+00      3.78e-02      7.73e-02    7.3e-04
  32300      1.78e+00      2.88e-02      6.58e-02    7.3e-04
  32400      1.59e+00      2.04e-02      5.88e-02    7.3e-04
  32500      1.27e+00      2.97e-02      4.70e-02    7.3e-04
  32600      2.03e+00      1.07e-02      7.51e-02    7.3e-04
  32700      1.42e+00      1.17e-02      5.25e-02    7.3e-04
  32800      1.36e+00      1.29e-02      5.04e-02    7.3e-04
  32900      1.62e+00      1.32e-02      6.00e-02    7.3e-04
  33000      1.68e+00      2.71e-02      6.21e-02    7.3e-04
  33100      1.59e+00      1.93e-02      5.87e-02    7.3e-04
  33200      1.12e+00      2.19e-02      4.13e-02    7.3e-04
  33300      1.47e+00      3.24e-02      5.44e-02    7.3e-04
  33400      1.31e+00      2.24e-02      4.85e-02    7.3e-04
  33500      1.46e+00      1.27e-02      5.41e-02    7.3e-04
  33600      1.74e+00      2.56e-02      6.44e-02    7.3e-04
  33700      1.53e+00      1.80e-02      5.67e-02    7.3e-04
  33800      1.55e+00      2.55e-02      5.75e-02    7.3e-04
  33900      1.23e+00      1.92e-02      4.53e-02    7.3e-04
  34000      1.83e+00      1.59e-02      6.78e-02    7.3e-04
  34100      1.07e+00      1.90e-02      3.94e-02    7.3e-04
  34200      1.12e+00      1.68e-02      4.14e-02    7.3e-04
  34300      1.37e+00      1.66e-02      5.07e-02    7.3e-04
  34400      1.32e+00      2.44e-02      4.89e-02    7.3e-04
  34500      1.52e+00      1.64e-02      5.62e-02    7.3e-04
  34600      1.78e+00      1.74e-02      6.57e-02    7.3e-04
  34700      1.87e+00      1.85e-02      6.91e-02    7.3e-04
  34800      1.52e+00      6.97e-03      5.63e-02    7.3e-04
  34900      1.66e+00      3.61e-02      6.14e-02    7.3e-04
  35000      1.90e+00      1.34e-02      7.22e-02    6.9e-04
  35100      1.39e+00      1.67e-02      5.28e-02    6.9e-04
  35200      1.68e+00      1.85e-02      6.37e-02    6.9e-04
  35300      1.78e+00      2.59e-02      6.76e-02    6.9e-04
  35400      1.63e+00      1.80e-02      6.20e-02    6.9e-04
  35500      1.80e+00      3.27e-02      6.84e-02    6.9e-04
  35600      1.68e+00      4.46e-02      6.36e-02    6.9e-04
  35700      1.60e+00      3.51e-02      6.08e-02    6.9e-04
  35800      1.50e+00      1.02e-02      5.69e-02    6.9e-04
  35900      1.40e+00      2.00e-02      5.30e-02    6.9e-04
  36000      1.13e+00      3.91e-02      4.29e-02    6.9e-04
  36100      1.58e+00      2.36e-02      6.00e-02    6.9e-04
  36200      1.24e+00      1.97e-02      4.70e-02    6.9e-04
  36300      1.54e+00      9.95e-03      5.85e-02    6.9e-04
  36400      1.76e+00      1.73e-02      6.68e-02    6.9e-04
  36500      2.06e+00      3.05e-02      7.80e-02    6.9e-04
  36600      1.69e+00      1.49e-02      6.43e-02    6.9e-04
  36700      1.26e+00      1.50e-02      4.79e-02    6.9e-04
  36800      1.19e+00      3.33e-02      4.49e-02    6.9e-04
  36900      1.67e+00      4.83e-03      6.35e-02    6.9e-04
  37000      1.93e+00      1.67e-02      7.31e-02    6.9e-04
  37100      2.15e+00      2.50e-02      8.17e-02    6.9e-04
  37200      1.45e+00      2.50e-02      5.49e-02    6.9e-04
  37300      1.40e+00      4.28e-02      5.29e-02    6.9e-04
  37400      1.86e+00      1.18e-02      7.04e-02    6.9e-04
  37500      1.47e+00      1.85e-02      5.59e-02    6.9e-04
  37600      2.01e+00      2.77e-02      7.61e-02    6.9e-04
  37700      1.53e+00      1.22e-02      5.81e-02    6.9e-04
  37800      1.51e+00      3.00e-02      5.74e-02    6.9e-04
  37900      1.09e+00      1.40e-02      4.13e-02    6.9e-04
  38000      9.29e-01      1.86e-02      3.52e-02    6.9e-04
  38100      1.27e+00      1.78e-02      4.80e-02    6.9e-04
  38200      1.51e+00      1.88e-02      5.73e-02    6.9e-04
  38300      1.58e+00      2.15e-02      6.01e-02    6.9e-04
  38400      1.31e+00      1.11e-02      4.95e-02    6.9e-04
  38500      1.63e+00      1.32e-02      6.18e-02    6.9e-04
  38600      1.21e+00      3.27e-02      4.58e-02    6.9e-04
  38700      1.52e+00      3.19e-02      5.76e-02    6.9e-04
  38800      1.53e+00      8.60e-03      5.82e-02    6.9e-04
  38900      1.33e+00      1.36e-02      5.06e-02    6.9e-04
  39000      1.53e+00      1.96e-02      5.79e-02    6.9e-04
  39100      1.76e+00      1.47e-02      6.69e-02    6.9e-04
  39200      1.60e+00      3.04e-02      6.05e-02    6.9e-04
  39300      1.74e+00      2.96e-02      6.60e-02    6.9e-04
  39400      1.71e+00      2.42e-02      6.49e-02    6.9e-04
  39500      1.63e+00      1.72e-02      6.17e-02    6.9e-04
  39600      1.45e+00      8.83e-03      5.48e-02    6.9e-04
  39700      1.59e+00      1.40e-02      6.01e-02    6.9e-04
  39800      1.54e+00      1.76e-02      5.84e-02    6.9e-04
  39900      1.66e+00      1.89e-02      6.30e-02    6.9e-04
  40000      9.85e-01      2.10e-02      3.83e-02    6.6e-04
  40100      1.75e+00      1.54e-02      6.80e-02    6.6e-04
  40200      1.62e+00      7.32e-03      6.30e-02    6.6e-04
  40300      1.71e+00      1.38e-02      6.67e-02    6.6e-04
  40400      1.86e+00      2.21e-02      7.23e-02    6.6e-04
  40500      1.68e+00      2.23e-02      6.55e-02    6.6e-04
  40600      1.77e+00      1.24e-02      6.90e-02    6.6e-04
  40700      1.13e+00      2.67e-02      4.40e-02    6.6e-04
  40800      1.92e+00      2.29e-02      7.46e-02    6.6e-04
  40900      1.14e+00      4.51e-02      4.45e-02    6.6e-04
  41000      1.69e+00      1.90e-02      6.58e-02    6.6e-04
  41100      1.61e+00      1.96e-02      6.25e-02    6.6e-04
  41200      1.76e+00      2.17e-02      6.86e-02    6.6e-04
  41300      1.92e+00      2.98e-02      7.48e-02    6.6e-04
  41400      1.41e+00      1.77e-02      5.50e-02    6.6e-04
  41500      9.08e-01      1.23e-02      3.54e-02    6.6e-04
  41600      1.69e+00      1.23e-02      6.56e-02    6.6e-04
  41700      1.51e+00      1.42e-02      5.87e-02    6.6e-04
  41800      2.24e+00      1.64e-02      8.73e-02    6.6e-04
  41900      1.08e+00      1.67e-02      4.22e-02    6.6e-04
  42000      1.53e+00      1.37e-02      5.94e-02    6.6e-04
  42100      1.70e+00      2.05e-02      6.62e-02    6.6e-04
  42200      1.70e+00      4.71e-02      6.63e-02    6.6e-04
  42300      1.53e+00      1.27e-02      5.94e-02    6.6e-04
  42400      1.63e+00      1.32e-02      6.33e-02    6.6e-04
  42500      1.48e+00      2.40e-02      5.78e-02    6.6e-04
  42600      1.56e+00      1.36e-02      6.07e-02    6.6e-04
  42700      1.33e+00      1.10e-02      5.17e-02    6.6e-04
  42800      1.30e+00      2.07e-02      5.05e-02    6.6e-04
  42900      9.72e-01      1.01e-02      3.78e-02    6.6e-04
  43000      1.54e+00      1.59e-02      5.99e-02    6.6e-04
  43100      1.37e+00      4.02e-02      5.34e-02    6.6e-04
  43200      1.87e+00      1.23e-02      7.27e-02    6.6e-04
  43300      1.45e+00      1.53e-02      5.65e-02    6.6e-04
  43400      1.43e+00      1.74e-02      5.56e-02    6.6e-04
