#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  33200      1.07e+00      1.52e-02      3.95e-02    7.3e-04
  33300      1.62e+00      2.31e-02      6.00e-02    7.3e-04
  33400      1.16e+00      2.86e-02      4.30e-02    7.3e-04
  33500      1.62e+00      2.48e-02      5.97e-02    7.3e-04
  33600      1.49e+00      1.28e-02      5.50e-02    7.3e-04
  33700      1.50e+00      1.80e-02      5.56e-02    7.3e-04
  33800      1.47e+00      1.03e-02      5.42e-02    7.3e-04
  33900      2.06e+00      1.42e-02      7.63e-02    7.3e-04
  34000      1.84e+00      3.58e-02      6.81e-02    7.3e-04
  34100      1.47e+00      1.41e-02      5.42e-02    7.3e-04
  34200      1.84e+00      2.33e-02      6.80e-02    7.3e-04
  34300      1.75e+00      1.16e-02      6.48e-02    7.3e-04
  34400      1.29e+00      2.38e-02      4.76e-02    7.3e-04
  34500      1.78e+00      1.59e-02      6.59e-02    7.3e-04
  34600      1.33e+00      2.07e-02      4.91e-02    7.3e-04
  34700      1.62e+00      2.03e-02      6.00e-02    7.3e-04
  34800      1.93e+00      2.79e-02      7.14e-02    7.3e-04
  34900      1.64e+00      1.41e-02      6.06e-02    7.3e-04
  35000      1.69e+00      1.89e-02      6.43e-02    6.9e-04
  35100      1.84e+00      8.81e-03      6.99e-02    6.9e-04
  35200      1.56e+00      3.52e-02      5.91e-02    6.9e-04
  35300      1.11e+00      8.09e-03      4.21e-02    6.9e-04
  35400      1.62e+00      2.02e-02      6.16e-02    6.9e-04
  35500      1.29e+00      1.25e-02      4.91e-02    6.9e-04
  35600      1.27e+00      3.20e-02      4.82e-02    6.9e-04
  35700      1.51e+00      2.34e-02      5.71e-02    6.9e-04
  35800      1.79e+00      2.61e-02      6.79e-02    6.9e-04
  35900      1.26e+00      1.72e-02      4.78e-02    6.9e-04
  36000      1.31e+00      9.96e-03      4.98e-02    6.9e-04
  36100      1.53e+00      3.10e-02      5.79e-02    6.9e-04
  36200      1.52e+00      1.81e-02      5.76e-02    6.9e-04
  36300      1.46e+00      9.91e-03      5.53e-02    6.9e-04
  36400      1.55e+00      1.21e-02      5.88e-02    6.9e-04
  36500      1.72e+00      1.04e-02      6.54e-02    6.9e-04
  36600      1.15e+00      8.78e-03      4.36e-02    6.9e-04
  36700      1.72e+00      1.83e-02      6.54e-02    6.9e-04
  36800      1.27e+00      2.84e-02      4.81e-02    6.9e-04
  36900      1.72e+00      1.92e-02      6.53e-02    6.9e-04
  37000      1.89e+00      2.24e-02      7.16e-02    6.9e-04
  37100      1.36e+00      9.35e-03      5.15e-02    6.9e-04
  37200      2.01e+00      2.91e-02      7.63e-02    6.9e-04
  37300      1.58e+00      1.40e-02      5.98e-02    6.9e-04
  37400      1.42e+00      2.14e-02      5.39e-02    6.9e-04
  37500      1.49e+00      1.25e-02      5.65e-02    6.9e-04
  37600      1.46e+00      3.68e-02      5.52e-02    6.9e-04
  37700      2.01e+00      3.63e-02      7.63e-02    6.9e-04
  37800      1.30e+00      2.26e-02      4.91e-02    6.9e-04
  37900      1.48e+00      1.62e-02      5.62e-02    6.9e-04
  38000      1.63e+00      9.41e-03      6.17e-02    6.9e-04
  38100      1.34e+00      1.58e-02      5.06e-02    6.9e-04
  38200      1.15e+00      1.95e-02      4.38e-02    6.9e-04
  38300      1.35e+00      8.91e-03      5.12e-02    6.9e-04
  38400      1.36e+00      8.77e-03      5.15e-02    6.9e-04
  38500      1.32e+00      4.22e-02      4.99e-02    6.9e-04
  38600      1.31e+00      1.25e-02      4.97e-02    6.9e-04
  38700      1.59e+00      2.51e-02      6.02e-02    6.9e-04
  38800      1.39e+00      8.27e-03      5.29e-02    6.9e-04
  38900      1.30e+00      1.66e-02      4.94e-02    6.9e-04
  39000      1.64e+00      1.26e-02      6.23e-02    6.9e-04
  39100      1.56e+00      1.85e-02      5.93e-02    6.9e-04
  39200      2.12e+00      2.60e-02      8.05e-02    6.9e-04
  39300      1.57e+00      1.13e-02      5.96e-02    6.9e-04
  39400      1.57e+00      1.18e-02      5.94e-02    6.9e-04
  39500      9.20e-01      1.59e-02      3.49e-02    6.9e-04
  39600      1.58e+00      2.57e-02      6.00e-02    6.9e-04
  39700      1.75e+00      2.38e-02      6.64e-02    6.9e-04
  39800      9.58e-01      1.02e-02      3.63e-02    6.9e-04
  39900      1.72e+00      1.85e-02      6.52e-02    6.9e-04
  40000      1.59e+00      2.19e-02      6.20e-02    6.6e-04
  40100      1.07e+00      6.76e-03      4.18e-02    6.6e-04
  40200      1.41e+00      1.40e-02      5.48e-02    6.6e-04
  40300      1.46e+00      3.68e-02      5.68e-02    6.6e-04
  40400      1.85e+00      9.82e-03      7.21e-02    6.6e-04
  40500      1.46e+00      2.45e-02      5.69e-02    6.6e-04
  40600      1.48e+00      1.01e-02      5.78e-02    6.6e-04
  40700      1.54e+00      5.01e-03      5.98e-02    6.6e-04
  40800      1.46e+00      1.31e-02      5.67e-02    6.6e-04
  40900      1.30e+00      3.45e-02      5.07e-02    6.6e-04
  41000      1.42e+00      1.60e-02      5.52e-02    6.6e-04
  41100      1.50e+00      1.80e-02      5.84e-02    6.6e-04
  41200      1.47e+00      1.62e-02      5.71e-02    6.6e-04
  41300      2.45e+00      2.92e-02      9.56e-02    6.6e-04
  41400      1.30e+00      1.57e-02      5.05e-02    6.6e-04
  41500      1.60e+00      3.10e-02      6.21e-02    6.6e-04
  41600      2.19e+00      3.82e-02      8.51e-02    6.6e-04
  41700      1.49e+00      6.90e-03      5.79e-02    6.6e-04
  41800      1.28e+00      1.35e-02      4.98e-02    6.6e-04
  41900      1.37e+00      3.45e-02      5.34e-02    6.6e-04
  42000      1.55e+00      2.56e-02      6.05e-02    6.6e-04
  42100      2.12e+00      1.86e-02      8.26e-02    6.6e-04
  42200      1.26e+00      1.76e-02      4.89e-02    6.6e-04
  42300      1.36e+00      1.99e-02      5.31e-02    6.6e-04
  42400      1.69e+00      1.37e-02      6.58e-02    6.6e-04
  42500      1.28e+00      1.79e-02      4.97e-02    6.6e-04
  42600      9.78e-01      1.76e-02      3.80e-02    6.6e-04
  42700      1.42e+00      3.93e-02      5.51e-02    6.6e-04
  42800      1.56e+00      2.92e-02      6.08e-02    6.6e-04
  42900      1.65e+00      3.24e-02      6.43e-02    6.6e-04
  43000      1.44e+00      2.14e-02      5.62e-02    6.6e-04
  43100      1.81e+00      2.20e-02      7.04e-02    6.6e-04
