#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
  25200      1.80e+00      2.94e-02      6.48e-02    7.7e-04
  25300      1.72e+00      1.73e-02      6.18e-02    7.7e-04
  25400      1.66e+00      1.42e-02      5.97e-02    7.7e-04
  25500      1.85e+00      2.31e-02      6.67e-02    7.7e-04
  25600      1.16e+00      1.04e-02      4.18e-02    7.7e-04
  25700      1.99e+00      1.87e-02      7.18e-02    7.7e-04
  25800      1.34e+00      8.89e-03      4.81e-02    7.7e-04
  25900      1.59e+00      2.96e-02      5.72e-02    7.7e-04
  26000      1.36e+00      1.67e-02      4.91e-02    7.7e-04
  26100      1.37e+00      8.69e-03      4.95e-02    7.7e-04
  26200      1.20e+00      1.27e-02      4.33e-02    7.7e-04
  26300      1.48e+00      2.74e-02      5.32e-02    7.7e-04
  26400      2.06e+00      1.88e-02      7.42e-02    7.7e-04
  26500      1.59e+00      2.27e-02      5.73e-02    7.7e-04
  26600      1.94e+00      1.12e-02      6.98e-02    7.7e-04
  26700      2.06e+00      1.90e-02      7.43e-02    7.7e-04
  26800      1.88e+00      2.63e-02      6.76e-02    7.7e-04
  26900      2.02e+00      1.81e-02      7.29e-02    7.7e-04
  27000      2.01e+00      1.61e-02      7.26e-02    7.7e-04
  27100      1.53e+00      2.47e-02      5.52e-02    7.7e-04
  27200      1.50e+00      1.35e-02      5.40e-02    7.7e-04
  27300      2.26e+00      2.14e-02      8.15e-02    7.7e-04
  27400      1.73e+00      2.87e-02      6.21e-02    7.7e-04
  27500      1.25e+00      2.11e-02      4.49e-02    7.7e-04
  27600      1.97e+00      1.66e-02      7.10e-02    7.7e-04
  27700      1.53e+00      1.54e-02      5.52e-02    7.7e-04
  27800      2.10e+00      2.52e-02      7.55e-02    7.7e-04
  27900      1.90e+00      3.08e-02      6.86e-02    7.7e-04
  28000      1.46e+00      3.76e-02      5.24e-02    7.7e-04
  28100      1.82e+00      2.36e-02      6.55e-02    7.7e-04
  28200      1.59e+00      1.80e-02      5.74e-02    7.7e-04
  28300      1.34e+00      3.55e-02      4.82e-02    7.7e-04
  28400      1.83e+00      4.78e-02      6.60e-02    7.7e-04
  28500      2.18e+00      3.47e-02      7.86e-02    7.7e-04
  28600      1.34e+00      1.73e-02      4.84e-02    7.7e-04
  28700      1.74e+00      2.32e-02      6.27e-02    7.7e-04
  28800      1.37e+00      1.63e-02      4.93e-02    7.7e-04
  28900      1.79e+00      2.39e-02      6.46e-02    7.7e-04
  29000      1.65e+00      2.41e-02      5.93e-02    7.7e-04
  29100      1.64e+00      3.07e-02      5.89e-02    7.7e-04
  29200      1.05e+00      1.42e-02      3.79e-02    7.7e-04
  29300      1.62e+00      1.45e-02      5.85e-02    7.7e-04
  29400      1.91e+00      2.96e-02      6.88e-02    7.7e-04
  29500      1.76e+00      2.69e-02      6.32e-02    7.7e-04
  29600      1.91e+00      2.36e-02      6.89e-02    7.7e-04
  29700      2.09e+00      1.49e-02      7.53e-02    7.7e-04
  29800      1.52e+00      3.19e-02      5.49e-02    7.7e-04
  29900      1.45e+00      1.74e-02      5.22e-02    7.7e-04
  30000      1.77e+00      1.10e-02      6.55e-02    7.3e-04
  30100      1.75e+00      2.26e-02      6.45e-02    7.3e-04
  30200      1.24e+00      1.24e-02      4.57e-02    7.3e-04
  30300      1.81e+00      1.38e-02      6.68e-02    7.3e-04
  30400      1.73e+00      4.09e-02      6.38e-02    7.3e-04
  30500      1.58e+00      6.32e-02      5.84e-02    7.3e-04
  30600      1.81e+00      1.10e-02      6.68e-02    7.3e-04
  30700      1.77e+00      5.38e-03      6.55e-02    7.3e-04
  30800      1.57e+00      2.11e-02      5.82e-02    7.3e-04
  30900      1.34e+00      2.48e-02      4.96e-02    7.3e-04
  31000      1.71e+00      1.66e-02      6.33e-02    7.3e-04
  31100      1.62e+00      3.02e-02      5.98e-02    7.3e-04
  31200      1.25e+00      2.94e-02      4.62e-02    7.3e-04
  31300      1.70e+00      1.03e-02      6.28e-02    7.3e-04
  31400      2.21e+00      3.84e-02      8.17e-02    7.3e-04
  31500      1.62e+00      2.43e-02      5.98e-02    7.3e-04
  31600      1.56e+00      1.22e-02      5.77e-02    7.3e-04
  31700      1.68e+00      1.89e-02      6.23e-02    7.3e-04
  31800      1.48e+00      2.27e-02      5.46e-02    7.3e-04
  31900      1.92e+00      1.04e-02      7.11e-02    7.3e-04
  32000      1.38e+00      1.24e-02      5.12e-02    7.3e-04
  32100      1.49e+00      1.46e-02      5.51e-02    7.3e-04
  32200      1.48e+00      3.30e-02      5.48e-02    7.3e-04
  32300      1.69e+00      1.93e-02      6.26e-02    7.3e-04
  32400      1.67e+00      1.80e-02      6.18e-02    7.3e-04
  32500      1.15e+00      1.04e-02      4.27e-02    7.3e-04
  32600      1.73e+00      1.85e-02      6.39e-02    7.3e-04
  32700      1.49e+00      2.07e-02      5.49e-02    7.3e-04
  32800      1.54e+00      1.61e-02      5.69e-02    7.3e-04
  32900      1.19e+00      1.91e-02      4.39e-02    7.3e-04
  33000      1.91e+00      2.76e-02      7.04e-02    7.3e-04
  33100      1.80e+00      1.66e-02      6.65e-02    7.3e-04
  33200      1.63e+00      2.35e-02      6.02e-02    7.3e-04
  33300      1.68e+00      2.41e-02      6.22e-02    7.3e-04
  33400      1.60e+00      1.82e-02      5.92e-02    7.3e-04
  33500      1.36e+00      3.24e-02      5.02e-02    7.3e-04
  33600      1.43e+00      9.45e-03      5.27e-02    7.3e-04
  33700      9.77e-01      1.06e-02      3.61e-02    7.3e-04
  33800      1.61e+00      1.31e-02      5.95e-02    7.3e-04
  33900      1.99e+00      1.66e-02      7.37e-02    7.3e-04
  34000      1.70e+00      2.74e-02      6.30e-02    7.3e-04
  34100      1.41e+00      1.12e-02      5.21e-02    7.3e-04
  34200      1.62e+00      1.94e-02      5.97e-02    7.3e-04
  34300      1.17e+00      1.21e-02      4.31e-02    7.3e-04
  34400      1.38e+00      1.34e-02      5.10e-02    7.3e-04
  34500      1.59e+00      2.01e-02      5.89e-02    7.3e-04
  34600      1.89e+00      2.65e-02      6.98e-02    7.3e-04
  34700      1.64e+00      2.59e-02      6.05e-02    7.3e-04
  34800      1.47e+00      8.96e-03      5.43e-02    7.3e-04
  34900      1.77e+00      1.98e-02      6.53e-02    7.3e-04
  35000      1.07e+00      9.62e-03      4.07e-02    6.9e-04
  35100      1.46e+00      1.11e-02      5.53e-02    6.9e-04
  35200      1.71e+00      2.17e-02      6.50e-02    6.9e-04
  35300      1.39e+00      4.06e-02      5.27e-02    6.9e-04
  35400      1.26e+00      1.21e-02      4.77e-02    6.9e-04
  35500      1.78e+00      1.42e-02      6.75e-02    6.9e-04
  35600      1.44e+00      1.88e-02      5.46e-02    6.9e-04
  35700      1.17e+00      1.04e-02      4.42e-02    6.9e-04
  35800      1.85e+00      5.50e-02      7.01e-02    6.9e-04
  35900      1.61e+00      1.86e-02      6.10e-02    6.9e-04
  36000      1.73e+00      1.21e-02      6.55e-02    6.9e-04
  36100      1.73e+00      3.29e-02      6.56e-02    6.9e-04
  36200      1.22e+00      2.59e-02      4.61e-02    6.9e-04
  36300      1.03e+00      1.26e-02      3.90e-02    6.9e-04
  36400      1.84e+00      2.98e-02      6.98e-02    6.9e-04
  36500      1.20e+00      1.62e-02      4.55e-02    6.9e-04
  36600      1.53e+00      1.70e-02      5.80e-02    6.9e-04
  36700      1.56e+00      1.92e-02      5.93e-02    6.9e-04
  36800      1.75e+00      2.76e-02      6.64e-02    6.9e-04
  36900      1.67e+00      1.29e-02      6.33e-02    6.9e-04
  37000      1.75e+00      2.29e-02      6.65e-02    6.9e-04
  37100      1.50e+00      1.37e-02      5.71e-02    6.9e-04
  37200      9.48e-01      3.12e-03      3.59e-02    6.9e-04
  37300      1.38e+00      2.52e-02      5.25e-02    6.9e-04
  37400      1.60e+00      2.12e-02      6.08e-02    6.9e-04
  37500      1.41e+00      1.87e-02      5.33e-02    6.9e-04
  37600      2.18e+00      2.22e-02      8.28e-02    6.9e-04
  37700      2.18e+00      3.52e-02      8.28e-02    6.9e-04
  37800      1.58e+00      2.29e-02      5.98e-02    6.9e-04
  37900      1.35e+00      1.68e-02      5.11e-02    6.9e-04
  38000      1.76e+00      1.66e-02      6.69e-02    6.9e-04
  38100      1.77e+00      2.07e-02      6.71e-02    6.9e-04
  38200      1.78e+00      3.35e-02      6.75e-02    6.9e-04
  38300      1.39e+00      1.26e-02      5.26e-02    6.9e-04
  38400      1.43e+00      7.91e-03      5.44e-02    6.9e-04
  38500      1.85e+00      1.44e-02      7.02e-02    6.9e-04
  38600      2.19e+00      3.19e-02      8.32e-02    6.9e-04
  38700      1.60e+00      2.44e-02      6.09e-02    6.9e-04
  38800      1.51e+00      1.24e-02      5.75e-02    6.9e-04
  38900      1.82e+00      1.31e-02      6.89e-02    6.9e-04
  39000      2.06e+00      1.71e-02      7.82e-02    6.9e-04
  39100      1.45e+00      1.76e-02      5.50e-02    6.9e-04
  39200      1.62e+00      9.35e-03      6.15e-02    6.9e-04
  39300      1.54e+00      1.81e-02      5.85e-02    6.9e-04
  39400      1.64e+00      9.74e-03      6.23e-02    6.9e-04
  39500      1.84e+00      2.46e-02      7.00e-02    6.9e-04
  39600      1.35e+00      1.40e-02      5.13e-02    6.9e-04
  39700      1.63e+00      1.66e-02      6.18e-02    6.9e-04
  39800      1.27e+00      1.95e-02      4.82e-02    6.9e-04
  39900      1.39e+00      1.85e-02      5.27e-02    6.9e-04
  40000      1.56e+00      9.61e-03      6.08e-02    6.6e-04
  40100      1.88e+00      2.63e-02      7.34e-02    6.6e-04
  40200      1.45e+00      1.01e-02      5.65e-02    6.6e-04
  40300      1.40e+00      1.81e-02      5.46e-02    6.6e-04
  40400      1.60e+00      1.78e-02      6.24e-02    6.6e-04
  40500      1.37e+00      2.63e-02      5.32e-02    6.6e-04
  40600      1.11e+00      2.05e-02      4.30e-02    6.6e-04
  40700      1.61e+00      2.24e-02      6.28e-02    6.6e-04
  40800      1.77e+00      2.22e-02      6.88e-02    6.6e-04
  40900      1.63e+00      2.16e-02      6.36e-02    6.6e-04
  41000      1.65e+00      1.52e-02      6.44e-02    6.6e-04
  41100      1.40e+00      1.43e-02      5.43e-02    6.6e-04
  41200      1.80e+00      3.23e-02      7.01e-02    6.6e-04
  41300      1.55e+00      1.45e-02      6.04e-02    6.6e-04
  41400      1.49e+00      2.27e-02      5.80e-02    6.6e-04
  41500      1.95e+00      1.40e-02      7.60e-02    6.6e-04
  41600      1.38e+00      1.47e-02      5.35e-02    6.6e-04
  41700      1.49e+00      2.03e-02      5.80e-02    6.6e-04
  41800      2.13e+00      2.49e-02      8.28e-02    6.6e-04
  41900      1.48e+00      1.76e-02      5.75e-02    6.6e-04
  42000      1.29e+00      1.09e-02      5.03e-02    6.6e-04
  42100      1.39e+00      2.28e-02      5.40e-02    6.6e-04
  42200      1.19e+00      1.90e-02      4.64e-02    6.6e-04
  42300      1.32e+00      2.26e-02      5.13e-02    6.6e-04
  42400      1.78e+00      2.23e-02      6.92e-02    6.6e-04
  42500      1.42e+00      1.60e-02      5.51e-02    6.6e-04
  42600      1.67e+00      2.62e-02      6.48e-02    6.6e-04
  42700      1.93e+00      2.12e-02      7.52e-02    6.6e-04
  42800      1.48e+00      2.49e-02      5.76e-02    6.6e-04
  42900      1.27e+00      1.66e-02      4.94e-02    6.6e-04
  43000      1.55e+00      2.24e-02      6.05e-02    6.6e-04
  43100      1.56e+00      1.36e-02      6.08e-02    6.6e-04
  43200      1.41e+00      5.82e-02      5.50e-02    6.6e-04
  43300      1.72e+00      2.35e-02      6.68e-02    6.6e-04
  43400      1.63e+00      1.47e-02      6.36e-02    6.6e-04
